"","ID","StartDate","EndDate","Progress","Duration__in_seconds_","Finished","consent","Screen1","Screen2","Screen3","Screen4","age_1","age_2","TotalAge","gender_1","gender_2","gender_3","gender_4","gender_5","gender_6","gender_6_TEXT","sexorient_1","sexorient_2","sexorient_3","sexorient_4","sexorient_6","sexorient_7","sexorient_7_TEXT","relationship","pgender_1","pgender_2","pgender_3","pgender_4","pgender_5","pgender_6","pgender_6_TEXT","psexorient_1","psexorient_2","psexorient_3","psexorient_4","psexorient_5","psexorient_6","psexorient_6_TEXT","race_1","race_2","race_3","race_4","race_5","race_6","race_7","race_8","race_9","race_10","race_9_TEXT","income","edu","student","known_1","Known_years","known_2","Known_months","reltime_1","Reltime_years","reltime_2","Reltime_months","married","martime_1","Martime_years","martime_2","Martime_months","involved","involved_4_TEXT","live","livetime_1","Livetime_years","livetime_2","Livetime_months","children","childnum","childage","military","military_1_TEXT","SSFam1","SSFam2","SSFam3","SSFam4","SSFam5","SSFam6","SSFam7","SSFam8","SSFam9","SSFam_mean","SSFamP1","SSFamP2","SSFamP3","SSFamP_mean","SSfamVis1","SSfamVis2","SSfamVis3","SSfamVis4","SSfamVis5","SSfamVis6","SSfamVis7","SSfamVis_mean","SSpubVis1","SSpubVis2","SSpubVis3","SSpubVis4","SSpubVis5","SSpubVis6","SSpubVis_mean","SSViol1","SSViol2","SSViol3","SSViol4","SSViol5","SSViol6","SSViol7","SSViol_mean","SSMis1","SSMis2","SSMis3","SSMis_mean","SSwDis1","SSwDis2","SSwDis3","SSwDis4","SSwDis5","SSwDis6","SSwDis7","SSwDis_mean","SSgenDis1","SSgenDis2","SSgenDis3","SSgenDis4","SSgenDis5","SSgenDis6","SSgenDis7","SSgenDis8","SSgenDis9","SSgenDis10","SSgenDis_mean","SScon1","SScon2","SScon3","SScon4","SScon_mean","SSTOT_mean","DCISMS1","DCISMS2","DCISMS3","DCISMS4","DCISMS5","DCISMS5r","DCISMS6","DCISMS7","DCISMS7r","DCISMS8","DCISMS8r","DCISMS9","DCISMS10","DCISMS10r","DCISMS11","DCISMS12","DCISMS13","DCISMS14","DCISMS15","DCISMS15r","DCISMS16","ATTCHK1","DCISMS17","DCISMS17r","DCISMS18","DCISMS18r","DCISMS19","DCISMS19r","DCISMS20","DCISMS21","DCISMS22","DCISMS23","DCISMS24","DCISMS25","DCISMS26","DCISMS27","Stresscoms","sdcemots","sdcprobs","ndcs","Stresscomp","sdcemotp","sdcprobp","ndcp","emotcdc","probcdc","DCeval","DCtots","DCtotp","DCtot","GLRS1","GLRS1r","GLRS2","GLRS2r","GLRS3","GLRS4","GLRS5","GLRS6","GLRS7","GLRS8","GLRS9","GLRS9r","GLRS10","GLRS11","GLRS12","GLRS13","GLRS14","GLRS14r","ATTCHK2","GLRS15","GLRS16","GLRS16r","GLSTOT","CRSI1","CRSI2","CRSI3","CRSI4","CRSI5","CRSI6","CRSI7","CRSI8","ATTCHK3","CRSI9","CRSI10","CRSI11","CRSI12","CRSI13","CRSI14","CRSI15","CRSI16","ConEngage","PosProbSol","WithDr","Comp","gender","sexorient","pgender","psexorient","race","reltype_sex","reltype_gender","GLRS8r","reltype_gender_1"
"112",139,2021-05-10 15:33:29,2021-05-10 15:44:27,100,657,1,1,2,2,4,5,37,3,37.25,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,6,4,8,8.5,6,102,8,8.75,9,105,1,8,8.75,9,105,3,"",1,1,1.16666666666667,2,14,1,2,NA,0,"",2,3,2,3,NA,1,2,2,2,2.125,1,0,1,0.666666666666667,1,1,2,0,0,1,0,0.714285714285714,0,1,1,1,0,0,0.5,0,0,1,0,0,1,0,0.285714285714286,0,1,0,0.333333333333333,1,0,0,1,0,0,1,0.428571428571429,1,0,0,1,1,1,0,1,0,1,0.6,0,1,1,1,0.75,0.763636363636364,3,3,3,3,NA,NA,4,4,2,3,3,2,4,2,3,4,3,3,4,2,4,2,NA,NA,4,2,3,3,3,2,2,3,2,3,3,3,6,6,7,NA,7,6,6,NA,5,7,6,2.88888888888889,2.88888888888889,NA,2,6,4,4,3,3,5,4,3,3,3,5,2,3,4,3,3,5,7,3,4,4,62,1,3,3,2,2,3,3,1,1,3,3,3,1,1,2,2,4,7,11,11,8,2,2,2,2,8,2,2,5,"Same-Gend"
"113",140,2021-05-10 15:32:43,2021-05-10 15:45:17,100,753,1,1,2,3,4,5,28,8,28.6666666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"heterosexual",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",4,4,1,12,12.75,9,153,11,11.25,3,135,1,10,10.75,9,129,3,"",1,1,1,0,12,1,2,NA,0,"",1,1,0,1,0,0,0,1,2,0.666666666666667,0,0,0,0,3,1,1,1,1,1,1,1.28571428571429,0,1,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1.5,0.535714285714286,5,5,5,5,1,5,4,1,5,1,5,4,1,5,5,5,4,5,1,5,4,2,1,5,1,5,1,5,4,5,5,5,5,3,5,5,10,9,8,4,10,10,8,4,8,15,10,4.7,4.8,118,3,5,5,3,7,7,3,2,6,1,1,7,6,7,6,7,2,6,7,4,3,5,88,1,5,3,1,1,4,1,2,5,2,4,1,1,1,4,1,1,5,17,6,5,1,1,2,6,8,3,3,7,"Dif-Gend"
"114",141,2021-05-10 14:52:37,2021-05-10 15:45:32,100,3174,1,1,2,3,2,4,22,11,22.9166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"straight",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",1,5,4,6,6.75,9,81,3,3,0,36,0,NA,NA,NA,NA,2,"",1,5,5,0,60,0,NA,NA,0,"",0,0,0,0,2,0,0,0,2,0.444444444444444,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,4,4,5,5,1,5,4,1,5,1,5,4,1,5,4,3,5,4,1,5,5,2,1,5,1,5,1,5,3,5,4,3,5,5,5,5,8,9,8,4,7,10,8,4,10,12,10,4.5,4.5,112,5,3,1,7,5,6,1,7,6,1,1,7,4,5,3,7,4,4,7,4,1,7,83,1,4,2,2,1,4,1,1,5,2,4,1,2,2,5,1,1,6,17,5,6,1,1,2,6,6,3,3,7,"Dif-Gend"
"115",142,2021-05-10 15:40:05,2021-05-10 15:46:22,100,376,1,1,2,3,2,4,28,9,28.75,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,6,4,3,3.91666666666667,11,47,3,3.91666666666667,11,47,0,NA,NA,NA,NA,2,"",1,2,2.91666666666667,11,35,0,NA,NA,0,"",0,0,0,0,0,0,0,0,1,0.111111111111111,0,0,0,0,0,1,0,0,0,0,0,0.142857142857143,0,1,0,0,0,0,0.166666666666667,0,0,1,0,0,1,1,0.428571428571429,2,2,1,1.66666666666667,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2,0,1,1,1,0.75,0.285714285714286,4,5,4,2,1,5,3,1,5,2,4,1,1,5,4,5,5,4,2,4,4,2,1,5,2,4,1,5,4,4,5,5,5,4,4,4,9,9,8,6,9,6,4,5,9,14,8,4.4,3.8,105,3,5,5,3,7,6,5,6,5,3,2,6,3,7,4,7,2,6,7,6,6,2,83,1,4,2,3,3,5,2,2,5,4,4,2,2,2,5,1,2,10,18,7,9,2,1,2,2,8,2,2,5,"Same-Gend"
"116",143,2021-05-10 15:23:53,2021-05-10 15:47:34,100,1421,1,1,2,3,2,4,20,5,20.4166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,2,2,2,2.41666666666667,5,29,1,1.41666666666667,5,17,0,NA,NA,NA,NA,3,"",2,NA,NA,NA,NA,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892857142857143,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,5,1,5,5,2,1,5,1,5,1,5,5,5,5,5,5,5,5,5,10,10,10,4,10,10,10,4,10,15,10,5,5,125,5,3,4,4,7,5,7,7,6,1,1,7,6,7,1,NA,2,6,7,5,1,7,NA,1,4,3,3,2,4,3,3,5,1,4,1,4,1,5,5,3,5,17,12,13,1,1,2,6,8,3,3,7,"Dif-Gend"
"117",144,2021-05-10 15:30:58,2021-05-10 15:48:39,100,1060,1,1,2,2,2,5,39,0,39,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,2,4,17,17.5,6,210,16,16.5,6,198,0,NA,NA,NA,NA,3,"",1,1,1.5,6,18,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.428571428571429,0,1,1,0,0,0,0.333333333333333,0,0,0,0,0,1,1,0.285714285714286,1,1,0,0.666666666666667,0,0,1,1,0,0,1,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.232142857142857,1,1,3,1,1,5,1,1,5,1,5,1,1,5,1,1,3,1,1,5,1,2,1,5,1,5,1,5,2,1,1,1,2,1,5,5,2,4,3,4,2,4,2,4,3,3,10,2.9,2.8,63,7,1,2,6,7,4,1,6,1,1,6,2,6,7,1,1,1,7,7,7,3,5,69,1,3,4,3,1,3,4,3,5,2,3,3,3,2,3,4,3,6,12,15,12,2,2,2,2,8,2,2,7,"Same-Gend"
"118",145,2021-05-10 15:39:44,2021-05-10 15:49:36,100,591,1,1,2,3,2,5,22,2,22.1666666666667,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",4,5,4,9,9,0,108,7,7.83333333333333,10,94,0,NA,NA,NA,NA,2,"",1,8,8.83333333333333,10,106,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,1,0,1,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.285714285714286,0,0,1,0.333333333333333,0,1,0,0,1,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1.25,0.232142857142857,4,2,3,3,2,4,1,4,2,3,3,3,5,1,4,3,4,4,1,5,5,2,1,5,1,5,1,5,5,2,4,4,3,4,4,4,6,8,10,4,7,6,4,14,7,10,8,4.4,2.7,88,6,2,4,4,6,5,5,6,3,4,5,3,6,6,7,7,5,3,7,4,2,6,77,2,4,4,4,3,4,4,4,5,1,4,2,3,2,4,3,4,8,16,13,15,2,1,1,6,8,3,3,4,"Dif-Gend"
"119",146,2021-05-10 15:39:32,2021-05-10 15:51:45,100,732,1,1,2,3,2,5,28,4,28.3333333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,5,4,8,8,0,96,6,6.5,6,78,0,NA,NA,NA,NA,2,"",1,5,5,0,60,0,NA,NA,0,"",0,1,0,0,0,0,0,1,0,0.222222222222222,0,1,0,0.333333333333333,1,1,1,0,0,0,0,0.428571428571429,0,0,0,1,0,0,0.166666666666667,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25,0.196428571428571,2,3,4,3,3,3,2,3,3,4,2,2,3,3,1,1,1,1,1,5,1,2,5,1,1,5,1,5,1,3,3,3,NA,NA,4,4,5,2,2,8,2,7,4,13,NA,9,8,2.5,2.4,NA,6,2,5,3,6,5,4,6,5,1,2,6,3,6,5,5,6,2,7,2,5,3,70,2,5,2,1,2,5,3,2,5,2,4,2,2,2,4,2,2,8,18,9,7,1,1,2,6,8,3,3,7,"Dif-Gend"
"120",147,2021-05-10 15:49:09,2021-05-10 15:56:55,100,465,1,1,2,3,4,5,35,6,35.5,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,5,4,12,12,0,144,11,11.5,6,138,1,11,11.1666666666667,2,134,3,"",1,0,0.333333333333333,4,4,1,2,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,0,0,0,1,1,0,0,0.285714285714286,1,0,1,0,1,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,4,3,4,3,1,5,3,1,5,1,5,3,1,5,3,3,4,4,1,5,3,2,1,5,1,5,1,5,3,3,3,3,4,4,5,5,7,8,6,4,6,7,6,4,8,9,10,4.1,3.9,97,5,3,5,3,6,6,6,6,5,3,4,4,5,5,6,5,2,6,7,7,1,7,85,2,2,2,2,2,3,2,3,5,2,3,2,2,2,3,2,2,8,11,8,9,1,1,2,1,8,3,3,5,"Dif-Gend"
"121",148,2021-05-10 15:48:08,2021-05-10 15:57:04,100,536,1,1,2,2,4,5,35,6,35.5,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,5,3,13,13,0,156,13,13,0,156,1,10,10.4166666666667,5,125,3,"",1,0,0.25,3,3,0,NA,NA,0,"",0,1,1,0,1,0,2,1,2,0.888888888888889,1,0,1,0.666666666666667,0,0,1,1,1,0,0,0.428571428571429,2,1,0,1,1,2,1.16666666666667,2,1,3,3,3,3,3,2.57142857142857,3,3,2,2.66666666666667,0,0,0,0,0,1,1,0.285714285714286,2,3,3,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,5,1,5,5,2,1,5,1,5,1,5,5,5,5,5,5,5,5,5,10,10,10,4,10,10,10,4,10,15,10,5,5,125,3,5,4,4,6,7,4,7,6,1,1,7,6,6,7,7,1,7,7,6,1,7,99,1,4,5,2,1,5,2,3,5,2,5,2,1,1,5,1,2,5,19,10,8,1,3,1,3,8,1,1,7,"Same-Gend"
"122",149,2021-05-10 15:43:33,2021-05-10 15:58:49,100,916,1,1,2,3,4,5,35,4,35.3333333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,1,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Heterosexual",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,5,4,12,12.25,3,147,12,12.1666666666667,2,146,1,10,10.9166666666667,11,131,3,"",1,0,0.416666666666667,5,5,0,NA,NA,0,"",0,1,1,0,0,0,1,0,1,0.444444444444444,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0.333333333333333,0,0,0,0,1,0,0,0.142857142857143,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.4,1,0,1,1,0.75,0.428571428571429,4,3,4,4,2,4,3,2,4,3,3,3,2,4,3,3,3,3,1,5,3,2,2,4,2,4,2,4,3,4,4,3,4,3,3,3,7,6,6,7,6,8,6,9,7,11,6,3.6,3.5,89,5,3,6,2,6,5,4,4,5,2,3,5,5,6,5,7,5,3,7,2,4,4,72,1,4,3,2,2,4,3,3,5,2,3,2,3,1,4,3,2,6,15,11,10,1,5,2,6,8,3,3,6,"Dif-Gend"
"123",150,2021-05-10 15:48:11,2021-05-10 15:59:57,100,706,1,1,2,3,2,4,37,11,37.9166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,6,4,7,7.75,9,93,2,2.41666666666667,5,29,0,NA,NA,NA,NA,3,"",1,5,5.5,6,66,1,1,15,0,"",3,3,2,2,0,0,3,2,2,1.88888888888889,3,1,0,1.33333333333333,3,1,3,3,2,2,2,2.28571428571429,3,3,3,2,3,3,2.83333333333333,0,0,0,0,1,1,1,0.428571428571429,2,2,2,2,1,1,2,2,2,3,2,1.85714285714286,2,1,1,2,2,1,0,0,1,1,1.1,2,2,2,2,2,1.69642857142857,4,4,3,2,1,5,2,2,4,3,3,1,4,2,1,1,1,1,1,5,1,2,1,5,1,5,1,5,1,3,3,3,3,4,4,4,8,2,2,4,2,5,3,10,7,9,8,3.2,2.4,72,5,3,5,3,6,6,3,3,3,2,2,6,3,5,2,7,5,3,7,3,6,2,64,2,3,4,1,2,3,3,4,5,2,3,3,2,2,3,3,2,8,12,13,9,1,1,2,6,8,3,3,6,"Dif-Gend"
"124",152,2021-05-10 15:47:45,2021-05-10 16:01:24,100,819,1,1,2,3,4,4,32,1,32.0833333333333,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,4,4,4,4,0,48,4,4,0,48,1,2,2.16666666666667,2,26,3,"",1,1,1.5,6,18,0,NA,NA,0,"",0,1,0,0,0,0,1,0,0,0.222222222222222,0,1,0,0.333333333333333,0,0,1,1,1,0,0,0.428571428571429,1,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,1,0.142857142857143,1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0,1,1,1,0.75,0.267857142857143,2,3,3,3,1,5,2,2,4,1,5,3,2,4,3,3,4,4,1,5,3,2,1,5,1,5,1,5,3,4,4,3,5,4,5,5,5,8,6,4,6,6,5,6,9,11,10,3.9,3.5,94,5,3,7,1,7,7,4,6,7,1,2,6,5,7,4,7,4,4,7,3,5,3,81,1,5,3,2,2,4,2,3,5,3,4,2,3,1,4,2,2,7,17,9,10,2,1,1,1,8,3,3,7,"Dif-Gend"
"125",153,2021-05-10 15:53:22,2021-05-10 16:02:22,100,539,1,1,2,3,4,5,37,9,37.75,1,NA,NA,NA,NA,NA,"",1,NA,NA,1,1,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",5,5,4,7,7.5,6,90,7,7.5,6,90,1,6,6.41666666666667,5,77,3,"",1,1,1,0,12,0,NA,NA,1,"Navy veteran",1,1,0,0,0,0,1,1,0,0.444444444444444,0,0,0,0,0,0,0,1,0,0,0,0.142857142857143,0,0,0,1,0,1,0.333333333333333,0,0,0,0,1,1,1,0.428571428571429,1,2,2,1.66666666666667,0,1,0,0,0,0,0,0.142857142857143,0,0,0,1,1,1,1,0,0,1,0.5,0,0,0,0,0,0.375,5,5,4,3,2,4,3,2,4,2,4,2,3,3,3,2,5,4,1,5,5,2,2,4,2,4,1,5,4,5,2,4,4,4,4,4,10,9,9,6,5,7,5,9,8,11,8,4.6,3.2,97,6,2,3,5,5,6,5,4,4,5,4,4,4,5,6,7,6,2,7,2,2,6,72,1,4,1,2,3,4,3,3,5,3,4,4,2,1,4,3,2,8,16,11,9,1,5,2,1,8,3,3,5,"Dif-Gend"
"126",154,2021-05-10 15:49:58,2021-05-10 16:04:24,100,866,1,1,2,3,2,4,25,10,25.8333333333333,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,5,3,7,7.16666666666667,2,86,4,4.75,9,57,0,NA,NA,NA,NA,3,"",1,3,3.83333333333333,10,46,0,NA,NA,0,"",0,0,1,0,2,0,1,0,0,0.444444444444444,3,1,1,1.66666666666667,0,1,0,2,0,1,0,0.571428571428571,0,0,0,0,1,0,0.166666666666667,1,1,2,2,2,2,2,1.71428571428571,1,1,1,1,2,2,1,1,1,1,2,1.42857142857143,1,0,0,0,0,1,1,0,0,1,0.4,1,2,2,2,1.75,0.892857142857143,4,4,5,5,1,5,5,1,5,1,5,5,2,4,5,4,5,5,1,5,4,2,1,5,1,5,1,5,3,4,2,3,5,5,5,5,8,10,7,4,9,10,10,5,10,9,10,4.5,4.8,112,5,3,3,5,7,6,5,7,7,2,3,5,6,6,5,7,1,7,7,2,2,6,90,1,4,3,2,1,4,2,3,5,2,5,1,2,1,4,1,4,5,17,7,11,2,1,1,1,8,3,3,6,"Dif-Gend"
"127",157,2021-05-10 15:40:41,2021-05-10 16:07:06,100,1585,1,1,2,3,3,5,24,5,24.4166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",2,5,4,5,5.66666666666667,8,68,5,5.66666666666667,8,68,0,NA,NA,NA,NA,3,"",1,3,3.5,6,42,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,1,0,1,1,1,1,1,0.857142857142857,0,1,1,1,1,1,0.833333333333333,0,0,0,0,1,0,0,0.142857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.3,1,2,2,2,1.75,0.589285714285714,3,3,5,2,1,5,4,1,5,2,4,3,1,5,1,1,1,1,1,5,1,2,1,5,1,5,1,5,1,3,3,3,4,3,5,5,6,2,2,4,2,7,7,5,7,9,10,3,3.5,81,5,3,5,3,7,6,5,6,4,5,5,3,3,5,7,7,2,6,7,3,5,3,76,2,4,3,3,2,3,3,4,5,2,3,1,3,2,4,2,3,8,14,9,13,1,1,2,6,6,3,3,5,"Dif-Gend"
"128",158,2021-05-10 15:50:22,2021-05-10 16:07:42,100,1039,1,1,2,3,2,3,25,11,25.9166666666667,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",2,5,3,5,5,0,60,1,1,0,12,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.428571428571429,0,1,0,0,1,0,0.333333333333333,0,0,0,0,1,0,0,0.142857142857143,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1.25,0.25,4,1,5,5,1,5,4,1,5,1,5,5,1,5,5,4,5,5,1,5,4,2,1,5,1,5,1,5,5,5,5,5,4,5,5,5,5,10,9,4,9,10,9,4,9,15,10,4.4,4.8,116,4,4,2,6,7,7,7,7,6,1,5,3,3,7,7,7,1,7,7,7,5,3,95,2,4,1,1,1,5,1,2,5,2,5,1,2,2,5,1,1,7,19,4,6,2,1,1,1,6,3,3,7,"Dif-Gend"
"129",159,2021-05-10 15:53:52,2021-05-10 16:07:54,100,841,1,1,2,2,3,4,26,7,26.5833333333333,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,5,3,1,1.91666666666667,11,23,1,1.83333333333333,10,22,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",0,1,0,0,1,0,0,0,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.285714285714286,1,0,1,0.666666666666667,0,0,1,0,0,0,0,0.142857142857143,0,0,0,1,1,1,1,0,0,0,0.4,0,0,1,1,0.5,0.285714285714286,5,5,5,4,1,5,5,1,5,2,4,2,1,5,3,2,5,3,1,5,4,2,1,5,1,5,1,5,4,4,5,4,5,2,4,4,10,8,8,4,5,9,7,5,7,13,8,4.6,4,106,5,3,2,6,7,6,5,7,6,2,4,4,3,7,6,7,1,7,7,5,5,3,88,1,5,3,3,2,5,3,1,5,1,4,1,1,2,4,2,2,6,18,9,7,2,2,2,2,8,2,2,6,"Same-Gend"
"130",160,2021-05-10 15:50:02,2021-05-10 16:08:46,100,1123,1,1,2,3,2,4,31,5,31.4166666666667,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,5,4,3,3.25,3,39,2,2.08333333333333,1,25,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",1,2,1,1,0,1,2,2,1,1.22222222222222,1,2,2,1.66666666666667,1,1,2,2,2,1,1,1.42857142857143,1,2,2,1,2,2,1.66666666666667,2,2,1,2,2,2,1,1.71428571428571,3,2,2,2.33333333333333,2,1,1,0,2,1,1,1.14285714285714,2,2,1,2,0,2,2,1,2,1,1.5,0,2,3,1,1.5,1.5,2,3,4,4,2,4,5,3,3,4,2,4,3,3,4,3,3,2,1,5,4,2,1,5,2,4,3,3,4,4,3,4,4,3,4,4,5,5,8,7,7,8,9,12,7,11,8,3.5,3.6,89,5,3,6,2,6,5,6,4,5,4,6,2,5,5,4,6,4,4,7,6,5,3,70,2,1,3,3,2,2,3,2,5,4,3,4,2,1,2,2,3,9,8,12,10,2,1,1,1,1,3,3,4,"Dif-Gend"
